ccode1,ccode2,year,cap_1,cap_2,pol_rel,tau_regi,tau_glob,s_wt_reg,s_wt_glo,alliance,contig_type,colcont_type,colony1,colony2,mzongo,mzongonm,mzinit,mzinitnm,mzhost1,mzhost2,mzkeynum,mzorig1,mzorig2,mzjoanyi,mzjoanyt,mzjomidi,mzjomidt,pcyrs,polity1,polity2,polity21,polity22,cccc,dyad,dyadyear,maxinit,contig,colcont,dem1,dem2,trans1,trans2,aut1,aut2,demdem,demaut,autdem,demtrans,transdem,auttrans,transaut,capshare,cowcivwar1,cowcivwar2,uppcivwar1,uppcivwar2,uppcivcon1,uppcivcon2,uppcivwar,flcivwar1,flcivwar2,igos,expab,impab,expba,impba,exp12,imp12,exp21,imp21,gdp1,gdp2,depend1,depend2,pcyrs1,pcyrs2,pcyrs3,mzinit_lead,lpcyrs,lpcyrs1,lpcyrs2,lpcyrs3,transtrans,cowcivwar,uppcivcon,flcivwar,refugee1,refugee2,logref1,logref2,refflow1,refflow2,logflow1,logflow2,civwar1,civwar2,logref1_lag,logref2_lag
820,200,2001,0.003752,0.023008,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,3,10,3,10,820200,200820,2008202001,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.14020926,,,0,0,0,0,0,0,0,,,,,,,,,,87991.984,1429936,,,-27549.273,-57673.28,-68528.56,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,220,2001,0.003752,0.01996,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,3,9,3,9,820220,220820,2208202001,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.15823212,,,0,0,0,0,0,0,0,,,,,,,,,,87991.984,1320145,,,-27549.273,-57673.28,-68528.56,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,255,2001,0.003752,0.027985,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,10,3,10,820255,255820,2558202001,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.11822163,,,0,0,0,0,0,0,0,,,,,,,,,,87991.984,,,,-1162.8324,-1208.6919,-1086.3838,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,365,2001,0.003752,0.05455,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,3,7,3,7,820365,365820,3658202001,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.06435457,,,0,1,0,1,1,0,1,,,,,,,,,,87991.984,1680811.2,,,-27549.273,-57673.28,-68528.56,,,,,,0,,2,2,0,0,0,0,0,0,0,0,0,1,0,0
820,710,2001,0.003752,0.133636,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,-7,3,-7,820710,710820,7108202001,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.027309518,,,0,0,0,0,0,0,1,,,,,,,,,,87991.984,1180121.5,,,-2963.1567,-3719.6108,-3343.2217,,,,,,0,,0,2,0,0,0,0,0,0,0,0,0,1,0,0
820,740,2001,0.003752,0.050712,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,3,10,3,10,820740,740820,7408202001,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.06888954,,,0,0,0,0,0,0,0,,,,,,,,,,87991.984,4159862,,,-27549.273,-57673.28,-68528.56,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,750,2001,0.003752,0.068158,1,,,,,,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,3,9,3,9,820750,750820,7508202001,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.05217633,,,0,1,0,1,1,0,1,,,,,,,,,,87991.984,478996.75,,,-27549.273,-57673.28,-68528.56,,,,,,0,,2,2,0,0,0,0,0,0,0,0,0,1,0,0
820,800,2001,0.003752,0.010433,1,,,,,,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,3,9,3,9,820800,800820,8008202001,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.26450476,,,0,0,0,0,0,0,0,,,,,,,,,,87991.984,115996.664,,,-27549.273,-57673.28,-68528.56,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,811,2001,0.003752,0.001994,1,,,,,,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,3,2,3,2,820811,811820,8118202001,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.652976,,,0,0,0,0,0,0,0,,,,,,,,,,87991.984,3710.0898,,,-27549.273,-57673.28,-68528.56,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,816,2001,0.003752,0.008001,1,,,,,,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,-7,3,-7,820816,816820,8168202001,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.31923765,,,0,0,0,0,0,0,0,,,,,,,,,,87991.984,32698.648,,,-2963.1567,-3719.6108,-3343.2217,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,830,2001,0.003752,0.002997,1,,,,,,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,-2,3,-2,820830,820830,8208302001,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.5559342,,,0,0,0,0,0,0,0,,,,,,,,,,87991.984,84915.71,,,-487.3946,-464.95135,-417.9027,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,835,2001,0.003752,0.000161,1,,,,,,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,,3,,820835,820835,8208352001,0,1,0,0,,0,,1,0,0,0,0,0,0,0,0,0.9588551,,,0,0,0,0,0,0,0,,,,,,,,,,87991.984,4149.7847,,,-3422.6597,-4461.535,-4010.0703,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,840,2001,0.003752,0.005766,1,,,,,,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,8,3,8,820840,820840,8208402001,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.39420044,,,0,1,0,1,1,0,1,,,,,,,,,,87991.984,71974.16,,,-1455.9568,-1569.2108,-1410.4216,,,,,,0,,2,2,45100,0,3.830813,0,0,0,0,0,0,1,3.830813,0
820,850,2001,0.003752,0.016727,1,,,,,,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,7,3,7,820850,820850,8208502001,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.18321206,,,0,1,0,1,1,0,1,,,,,,,,,,87991.984,142993.61,,,-17095.46,-33103.137,-34994.27,,,,,,0,,2,2,0,0,0,0,0,0,0,0,0,1,0,0
830,2,2001,0.002997,0.149702,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,-2,10,-2,10,830002,2830,28302001,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.019626848,,,0,1,0,1,1,0,0,,,,,,,,,,84915.71,9997884,,,-18142.832,-35509.69,-38073.383,,,,,,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0
830,200,2001,0.002997,0.023008,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,-2,10,-2,10,830200,200830,2008302001,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.11524707,,,0,0,0,0,0,0,0,,,,,,,,,,84915.71,1429936,,,-18142.832,-35509.69,-38073.383,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,220,2001,0.002997,0.01996,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,-2,9,-2,9,830220,220830,2208302001,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.13054842,,,0,0,0,0,0,0,0,,,,,,,,,,84915.71,1320145,,,-18142.832,-35509.69,-38073.383,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,255,2001,0.002997,0.027985,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-2,10,-2,10,830255,255830,2558302001,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.09673359,,,0,0,0,0,0,0,0,,,,,,,,,,84915.71,,,,-1162.8324,-1208.6919,-1086.3838,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,365,2001,0.002997,0.05455,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,-2,7,-2,7,830365,365830,3658302001,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.05207917,,,0,1,0,1,1,0,1,,,,,,,,,,84915.71,1680811.2,,,-18142.832,-35509.69,-38073.383,,,,,,0,,2,2,0,0,0,0,0,0,0,0,0,1,0,0
830,710,2001,0.002997,0.133636,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,-2,-7,-2,-7,830710,710830,7108302001,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.021934671,,,0,0,0,0,0,0,1,,,,,,,,,,84915.71,1180121.5,,,-18142.832,-35509.69,-38073.383,,,,,,0,,0,2,0,0,0,0,0,0,0,0,0,1,0,0
830,740,2001,0.002997,0.050712,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,-2,10,-2,10,830740,740830,7408302001,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.055800702,,,0,0,0,0,0,0,0,,,,,,,,,,84915.71,4159862,,,-18142.832,-35509.69,-38073.383,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,820,2001,0.002997,0.003752,1,,,,,,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-2,3,-2,3,830820,820830,8208302001,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.44406578,,,0,0,0,0,0,0,0,,,,,,,,,,84915.71,87991.984,,,-487.3946,-464.95135,-417.9027,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,850,2001,0.002997,0.016727,1,,,,,,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,-2,7,-2,7,830850,830850,8308502001,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.15194686,,,0,1,0,1,1,0,1,,,,,,,,,,84915.71,142993.61,,,-18142.832,-35509.69,-38073.383,,,,,,0,,2,2,0,0,0,0,0,0,0,0,0,1,0,0
835,2,2001,0.000161,0.149702,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,10,,10,835002,2835,28352001,0,0,0,,1,,0,0,0,0,0,0,0,0,0,0,0.001074315,,,0,1,0,1,1,0,0,,,,,,,,,,4149.7847,9997884,,,-3422.6597,-4461.535,-4010.0703,,,,,,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0
835,200,2001,0.000161,0.023008,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,10,,10,835200,200835,2008352001,0,0,0,,1,,0,0,0,0,0,0,0,0,0,0,0.006948941,,,0,0,0,0,0,0,0,,,,,,,,,,4149.7847,1429936,,,-3422.6597,-4461.535,-4010.0703,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,220,2001,0.000161,0.01996,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,9,,9,835220,220835,2208352001,0,0,0,,1,,0,0,0,0,0,0,0,0,0,0,0.008001591,,,0,0,0,0,0,0,0,,,,,,,,,,4149.7847,1320145,,,-3422.6597,-4461.535,-4010.0703,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,255,2001,0.000161,0.027985,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,,10,,10,835255,255835,2558352001,0,0,0,,1,,0,0,0,0,0,0,0,0,0,0,0.005720174,,,0,0,0,0,0,0,0,,,,,,,,,,4149.7847,,,,-1162.8324,-1208.6919,-1086.3838,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,365,2001,0.000161,0.05455,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,7,,7,835365,365835,3658352001,0,0,0,,1,,0,0,0,0,0,0,0,0,0,0,0.002942736,,,0,1,0,1,1,0,1,,,,,,,,,,4149.7847,1680811.2,,,-3422.6597,-4461.535,-4010.0703,,,,,,0,,2,2,0,0,0,0,0,0,0,0,0,1,0,0
835,710,2001,0.000161,0.133636,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,-7,,-7,835710,710835,7108352001,0,0,0,,0,,0,0,1,0,0,0,0,0,0,0,0.001203316,,,0,0,0,0,0,0,1,,,,,,,,,,4149.7847,1180121.5,,,-3422.6597,-4461.535,-4010.0703,,,,,,0,,0,2,0,0,0,0,0,0,0,0,0,1,0,0
835,740,2001,0.000161,0.050712,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,10,,10,835740,740835,7408352001,0,0,0,,1,,0,0,0,0,0,0,0,0,0,0,0.003164744,,,0,0,0,0,0,0,0,,,,,,,,,,4149.7847,4159862,,,-3422.6597,-4461.535,-4010.0703,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,820,2001,0.000161,0.003752,1,,,,,,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,3,,3,835820,820835,8208352001,0,1,0,,0,,0,0,1,0,0,0,0,0,0,0,0.041144904,,,0,0,0,0,0,0,0,,,,,,,,,,4149.7847,87991.984,,,-3422.6597,-4461.535,-4010.0703,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,840,2001,0.000161,0.005766,1,,,,,,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,8,,8,835840,835840,8358402001,0,1,0,,1,,0,0,0,0,0,0,0,0,0,0,0.027163826,,,0,1,0,1,1,0,1,,,,,,,,,,4149.7847,71974.16,,,-3422.6597,-4461.535,-4010.0703,,,,,,0,,2,2,0,0,0,0,0,0,0,0,0,1,0,0
840,2,2001,0.005766,0.149702,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,8,10,8,10,840002,2840,28402001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.037088018,,,1,1,1,1,1,1,0,,,,,,,,,,71974.16,9997884,,,-43330.047,-96214.484,-126536.97,,,,,,0,,3,1,0,0,0,0,0,0,0,0,1,0,0,0
840,200,2001,0.005766,0.023008,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,8,10,8,10,840200,200840,2008402001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.20038924,,,1,0,1,0,1,1,0,,,,,,,,,,71974.16,1429936,,,-43330.047,-96214.484,-126536.97,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
840,220,2001,0.005766,0.01996,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,8,9,8,9,840220,220840,2208402001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.22413124,,,1,0,1,0,1,1,0,,,,,,,,,,71974.16,1320145,,,-43330.047,-96214.484,-126536.97,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
840,255,2001,0.005766,0.027985,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,10,8,10,840255,255840,2558402001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.17083938,,,1,0,1,0,1,1,0,,,,,,,,,,71974.16,,,,-1162.8324,-1208.6919,-1086.3838,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
840,365,2001,0.005766,0.05455,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,8,7,8,7,840365,365840,3658402001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.09559653,,,1,1,1,1,1,1,1,,,,,,,,,,71974.16,1680811.2,,,-23810.727,-48763.72,-55911.438,,,,,,0,,3,3,0,0,0,0,0,0,0,0,1,1,0,0
840,710,2001,0.005766,0.133636,1,,,,,,5,6,0,0,0,0,,0,1,3,4279,1,1,0,0,0,0,0,8,-7,8,-7,840710,710840,7108402001,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.041362394,,,1,0,1,0,1,1,1,,,,,,,,,,71974.16,1180121.5,,,0,0,0,,,,,,0,,1,3,0,0,0,0,0,0,0,0,1,1,0,0
840,713,2001,0.005766,0.010663,1,,,,,,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,9,8,9,840713,713840,7138402001,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.35096475,,,1,0,1,0,1,1,0,,,,,,,,,,71974.16,,,,-208.9946,-196.15135,-176.3027,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
840,740,2001,0.005766,0.050712,1,,,,,,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,10,8,10,840740,740840,7408402001,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.102092855,,,1,0,1,0,1,1,0,,,,,,,,,,71974.16,4159862,,,-3914.854,-5295.0864,-4760.173,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
840,820,2001,0.005766,0.003752,1,,,,,,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,3,8,3,840820,820840,8208402001,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.60579956,,,1,0,1,0,1,1,0,,,,,,,,,,71974.16,87991.984,,,-1455.9568,-1569.2108,-1410.4216,,,,,,0,,1,1,0,45100,0,3.830813,0,0,0,0,1,0,0,3.830813
840,835,2001,0.005766,0.000161,1,,,,,,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,,8,,840835,835840,8358402001,0,1,0,1,,0,,0,0,0,0,0,0,0,0,0,0.9728362,,,1,0,1,0,1,1,0,,,,,,,,,,71974.16,4149.7847,,,-3422.6597,-4461.535,-4010.0703,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
840,850,2001,0.005766,0.016727,1,,,,,,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,8,7,8,7,840850,840850,8408502001,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.2563464,,,1,1,1,1,1,1,1,,,,,,,,,,71974.16,142993.61,,,-38711.734,-84812.266,-108934.53,,,,,,0,,3,3,0,0,0,0,0,0,0,0,1,1,0,0
840,986,2001,0.005766,0.000002,1,,,,,,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,8,,840986,840986,8409862001,0,1,0,1,,0,,0,0,0,0,0,0,0,0,0,0.9996533,,,1,0,1,0,1,1,0,,,,,,,,,,71974.16,119.00001,,,0,0,0,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
850,2,2001,0.016727,0.149702,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,7,10,7,10,850002,2850,28502001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.10050532,,,1,1,1,1,1,1,0,,,,,,,,,,142993.61,9997884,,,-38711.734,-84812.266,-108934.53,,,,,,0,,3,1,0,0,0,0,0,0,0,0,1,0,0,1.3291948
850,200,2001,0.016727,0.023008,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,7,10,7,10,850200,200850,2008502001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.42096388,,,1,0,1,0,1,1,0,,,,,,,,,,142993.61,1429936,,,-16077.277,-30779.281,-32080.562,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
850,220,2001,0.016727,0.01996,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,7,9,7,9,850220,220850,2208502001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.4559381,,,1,0,1,0,1,1,0,,,,,,,,,,142993.61,1320145,,,-38711.734,-84812.266,-108934.53,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
850,255,2001,0.016727,0.027985,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,10,7,10,850255,255850,2558502001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.3741054,,,1,0,1,0,1,1,0,,,,,,,,,,142993.61,,,,-1162.8324,-1208.6919,-1086.3838,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
850,365,2001,0.016727,0.05455,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,7,7,7,7,850365,365850,3658502001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.23467599,,,1,1,1,1,1,1,1,,,,,,,,,,142993.61,1680811.2,,,-38711.734,-84812.266,-108934.53,,,,,,0,,3,3,0,0,0,0,0,0,0,0,1,1,0,0
850,710,2001,0.016727,0.133636,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,-7,7,-7,850710,710850,7108502001,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.11124413,,,1,0,1,0,1,1,1,,,,,,,,,,142993.61,1180121.5,,,-61.924324,-58.11892,-52.23784,,,,,,0,,1,3,0,0,0,0,0,0,0,0,1,1,0,0
850,740,2001,0.016727,0.050712,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,7,10,7,10,850740,740850,7408502001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.24803156,,,1,0,1,0,1,1,0,,,,,,,,,,142993.61,4159862,,,-17095.46,-33103.137,-34994.27,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
850,750,2001,0.016727,0.068158,1,,,,,,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,7,9,7,9,850750,750850,7508502001,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.19705485,,,1,1,1,1,1,1,1,,,,,,,,,,142993.61,478996.75,,,-38711.734,-84812.266,-108934.53,,,,,,0,,3,3,0,0,0,0,0,0,0,0,1,1,0,0
850,775,2001,0.016727,0.005209,1,,,,,,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,7,-7,7,-7,850775,775850,7758502001,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.76253647,,,1,1,1,1,1,1,1,,,,,,,,,,142993.61,50371.3,,,-38711.734,-84812.266,-108934.53,,,,,,0,,3,3,0,0,0,0,0,0,0,0,1,1,0,0
850,800,2001,0.016727,0.010433,1,,,,,,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,7,9,7,9,850800,800850,8008502001,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.6158689,,,1,0,1,0,1,1,0,,,,,,,,,,142993.61,115996.664,,,-38711.734,-84812.266,-108934.53,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
850,816,2001,0.016727,0.008001,1,,,,,,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,-7,7,-7,850816,816850,8168502001,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.6764397,,,1,0,1,0,1,1,0,,,,,,,,,,142993.61,32698.648,,,-4996.5405,-7237.8647,-6529.7295,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
850,820,2001,0.016727,0.003752,1,,,,,,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,7,3,7,3,850820,820850,8208502001,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.81678796,,,1,0,1,0,1,1,0,,,,,,,,,,142993.61,87991.984,,,-17095.46,-33103.137,-34994.27,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
850,830,2001,0.016727,0.002997,1,,,,,,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,7,-2,7,-2,850830,830850,8308502001,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.84805316,,,1,0,1,0,1,1,0,,,,,,,,,,142993.61,84915.71,,,-18142.832,-35509.69,-38073.383,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
850,840,2001,0.016727,0.005766,1,,,,,,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,7,8,7,8,850840,840850,8408502001,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.7436536,,,1,1,1,1,1,1,1,,,,,,,,,,142993.61,71974.16,,,-38711.734,-84812.266,-108934.53,,,,,,0,,3,3,0,0,0,0,0,0,0,0,1,1,0,0
850,900,2001,0.016727,0.007265,1,,,,,,4,4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,10,7,10,850900,850900,8509002001,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.69719076,,,1,0,1,0,1,1,0,,,,,,,,,,142993.61,368993.5,,,-0.96756756,-0.9081081,-0.81621623,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
850,910,2001,0.016727,0.000223,1,,,,,,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,10,7,10,850910,850910,8509102001,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.98684365,,,1,0,1,0,1,1,0,,,,,,,,,,142993.61,3170.1511,,,-903.56757,-908.1081,-816.2162,,,,,,0,,1,1,0,4900,0,1.7749523,0,0,0,0,1,0,0,1.9259989
850,986,2001,0.016727,0.000002,1,,,,,,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,,7,,850986,850986,8509862001,0,1,0,1,,0,,0,0,0,0,0,0,0,0,0,0.99988043,,,1,0,1,0,1,1,0,,,,,,,,,,142993.61,119.00001,,,-330.87567,-311.48108,-279.96216,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
850,987,2001,0.016727,0.000004,1,,,,,,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,,7,,850987,850987,8509872001,0,1,0,1,,0,,0,0,0,0,0,0,0,0,0,0.9997609,,,1,0,1,0,1,1,0,,,,,,,,,,142993.61,225.00002,,,-903.56757,-908.1081,-816.2162,,,,,,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0
900,2,2001,0.007265,0.149702,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,10,10,10,10,900002,2900,29002001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.046283614,,,0,1,0,1,1,0,0,,,,,,,,,,368993.5,9997884,,,-92330.06,-220461.88,-329947.75,,,,,,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0
900,200,2001,0.007265,0.023008,1,,,,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,10,10,10,10,900200,200900,2009002001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.23998283,,,0,0,0,0,0,0,0,,,,,,,,,,368993.5,1429936,,,-92330.06,-220461.88,-329947.75,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
